transaction_date,price
2019-09-26,156082.99976250977
2019-09-26,145460.12753361955
2019-09-27,128120.63768054354
2019-09-27,180483.25903589377
2019-09-28,170043.63275936292
2019-09-28,156134.3722320335
2019-09-29,183985.2546941954
2019-09-29,169949.45047875034
2019-09-29,140241.61178040944
2019-09-29,135914.32653096275
2019-09-29,173058.36069985532
2019-09-30,164626.06894012511
2019-09-30,160093.6851701913
2019-09-30,139768.77375339993
2019-09-30,168857.68115089316
2019-10-01,134890.02233732102
2019-10-01,147960.26690812645
2019-10-01,178938.88292773959
2019-10-02,136783.3152837971
2019-10-02,118540.21485854278
2019-10-03,128949.05616259779
2019-10-03,169885.97653375246
2019-10-03,155094.62274760418
2019-10-03,147422.45242622492
2019-10-04,139818.1238937686
2019-10-04,159707.1981510638
2019-10-04,133017.90298019553
2019-10-04,156113.31137285192
2019-10-05,135374.90862374086
2019-10-05,132046.81229449893
2019-10-05,137250.25130349977
2019-10-05,142491.85107032076
2019-10-05,149023.40328132594
2019-10-06,154709.1159022223
2019-10-07,76232.69417143111
2019-10-07,133846.9888450647
2019-10-08,142168.6004528792
2019-10-09,180101.2407721666
2019-10-09,128399.94783235736
2019-10-09,153255.93236199825
2019-10-09,179900.60619471676
2019-10-10,123740.62940105454
2019-10-11,157879.50451728803
2019-10-11,133954.5633213096
2019-10-11,139907.3251542153
2019-10-12,133937.7833209337
2019-10-13,67681.42691584115
2019-10-13,204438.24295812985
2019-10-14,166889.1174414333
2019-10-14,172034.7572357242
2019-10-14,159839.86973672992
2019-10-14,117874.86423196083
2019-10-14,157899.15940646615
2019-10-15,171458.59229014692
2019-10-15,132932.01051921776
2019-10-15,169306.53334322252
2019-10-15,164086.72419708158
2019-10-16,187040.8008962734
2019-10-16,141644.33974972763
2019-10-16,128047.78035448547
2019-10-17,142767.4378125491
2019-10-17,178711.41986327246
2019-10-17,113431.88238316073
2019-10-18,108632.48569137935
2019-10-18,151787.90557863226
2019-10-18,141148.21414451688
2019-10-18,150154.5578635137
2019-10-18,168906.2354247173
2019-10-19,138948.61307762295
2019-10-19,112539.8833813876
2019-10-19,190889.63114399888
2019-10-20,130055.43425122448
2019-10-20,128819.25755975806
2019-10-21,172074.40027445194
2019-10-22,142310.21757916964
2019-10-22,148732.20295930377
2019-10-23,159655.80248120637
2019-10-24,171671.6620621999
2019-10-24,143330.78613636456
2019-10-25,180399.04011828598
2019-10-26,107284.00302530389
2019-10-26,165195.74473906154
2019-10-26,133209.44883964685
2019-10-27,177445.42633215984
2019-10-27,152840.8895766109
2019-10-27,136541.89335981198
2019-10-28,163256.82186043265
2019-10-28,167863.76694414503
2019-10-28,162837.88245717276
2019-10-28,129406.07520733878
2019-10-28,140319.6575275583
2019-10-28,149918.5432575713
2019-10-29,149174.80694699878
2019-10-29,164994.90950876696
2019-10-29,109701.97534986783
2019-10-29,156686.54109107007
2019-10-29,144200.37291126722
2019-10-30,133229.98767232095
2019-10-30,135150.264444608
2019-10-30,145709.24670964072
2019-10-30,77978.29791080965
2019-10-30,135974.208584169
2019-10-30,132483.70350707413
2019-10-31,160655.6641864525
2019-11-01,140588.19616056766
2019-11-01,152396.4538073683
2019-11-02,187544.26236400413
2019-11-02,176585.76020708654
2019-11-02,174744.15780964715
2019-11-02,146701.28120256105
2019-11-03,167559.37539657112
2019-11-03,152020.7738017062
2019-11-04,152776.86559723932
2019-11-05,164892.43668570908
2019-11-05,144758.85804235944
2019-11-05,186558.79189964215
2019-11-05,230244.190528229
2019-11-06,169065.94113597137
2019-11-06,185810.73939592403
2019-11-06,177331.80530228157
2019-11-06,128520.34775696759
2019-11-07,165596.64771097575
2019-11-08,173713.117699991
2019-11-08,174535.99025399305
2019-11-08,134432.83312848545
2019-11-08,143558.0250704316
2019-11-09,176589.89452561052
2019-11-09,141463.52239712517
2019-11-09,150704.8086774918
2019-11-10,188216.24600081745
2019-11-11,155742.74480308229
2019-11-11,142163.24705410123
2019-11-12,139146.38267351998
2019-11-13,163353.11640248183
2019-11-13,130035.7696412339
2019-11-14,151752.01053284973
2019-11-14,163363.3405105785
2019-11-15,182681.72622173143
2019-11-15,170049.691418178
2019-11-15,142417.4274511345
2019-11-16,180267.1161620525
2019-11-16,150708.42905982852
2019-11-16,131984.6693697899
2019-11-16,153257.90262546862
2019-11-17,185462.11383369213
2019-11-17,160003.53081207658
2019-11-17,156949.1670973738
2019-11-17,189442.96270483514
2019-11-19,64035.81643484477
2019-11-19,130986.74752972263
2019-11-19,124381.80039144144
2019-11-21,164151.69354037917
2019-11-21,160028.59235308057
2019-11-21,187553.4571563736
2019-11-22,161568.2313535135
2019-11-23,148615.58662119202
2019-11-23,156734.62726834023
2019-11-23,159052.87817999723
2019-11-23,123263.50434421474
2019-11-24,210905.36269747594
2019-11-24,167096.1501728163
2019-11-24,160898.89597122985
2019-11-24,169002.0094963497
2019-11-24,170886.94942251017
2019-11-25,153887.66010072944
2019-11-26,144073.90708596408
2019-11-26,168687.74353721217
2019-11-26,164412.94662140714
2019-11-27,140500.92782898992
2019-11-27,185079.44203812335
2019-11-27,162565.77053723775
2019-11-28,171295.1170561307
2019-11-28,184537.14756437647
2019-11-28,157136.50623407477
2019-11-29,163037.76995046038
2019-11-29,172899.2745809004
2019-11-30,142201.50813477705
2019-11-30,157779.7630676981
2019-11-30,159209.70154380106
2019-12-01,155878.82896633208
2019-12-01,221352.73577347753
2019-12-01,146854.13113015192
2019-12-02,149037.92192625682
2019-12-02,201284.53151407157
2019-12-02,189265.3250159308
2019-12-02,154480.7036503844
2019-12-03,187145.78030203382
2019-12-03,204357.00889994617
2019-12-03,174394.73884806025
2019-12-04,226976.4580014916
2019-12-05,140518.76378263926
2019-12-05,188876.469077182
2019-12-06,198330.56672442003
2019-12-06,192826.8780321049
2019-12-06,170912.885467087
2019-12-06,169191.170359777
2019-12-07,183882.9034217451
2019-12-08,191315.08973304136
2019-12-08,187049.46872564722
2019-12-08,195801.15781586774
2019-12-08,154622.60085866528
2019-12-09,170444.58041752726
2019-12-09,156199.68135752488
2019-12-10,167277.74447827713
2019-12-11,195304.41783628607
2019-12-11,177159.67841450454
2019-12-11,227137.18326299536
2019-12-11,178868.1273437943
2019-12-11,176193.8376115947
2019-12-12,177123.6583888043
2019-12-12,162243.82614280126
2019-12-12,173843.2677524481
2019-12-12,197555.7605422329
2019-12-12,177279.4133625554
2019-12-12,159130.80540233053
2019-12-13,156498.30759042726
2019-12-14,165995.9621666831
2019-12-14,176477.2686882176
2019-12-14,198871.7307095252
2019-12-14,148190.22717267124
2019-12-14,168603.47444222483
2019-12-14,177886.20038870155
2019-12-14,138325.8846474113
2019-12-15,158328.03434067185
2019-12-15,242103.34380791435
2019-12-15,159080.59252299002
2019-12-15,178837.7909004329
2019-12-16,85894.40390498201
2019-12-16,163894.27794797925
2019-12-16,183559.25253105268
2019-12-17,209461.49435292496
2019-12-17,207785.130334835
2019-12-17,136544.56455875325
2019-12-19,186541.44367670277
2019-12-19,171439.5341987232
2019-12-19,178103.1068573071
2019-12-20,167034.339329149
2019-12-20,177351.772597744
2019-12-20,178028.14792144034
2019-12-21,163420.96485302152
2019-12-23,157072.64904349635
2019-12-23,166026.08634761028
2019-12-24,179685.1852891353
2019-12-24,186979.92683368525
2019-12-24,192066.9795468029
2019-12-24,165116.19953866172
2019-12-25,180676.8913460547
2019-12-25,194250.05183906594
2019-12-25,198311.89790288254
2019-12-25,173823.34291736953
2019-12-25,170581.3655012077
2019-12-25,178822.48467672782
2019-12-26,152005.85054205186
2019-12-26,171127.80977928982
2019-12-26,189891.72796946258
2019-12-27,187838.942588874
2019-12-27,169594.6479127222
2019-12-27,179354.3640217433
2019-12-28,158506.99319418622
2019-12-28,189069.84296450048
2019-12-29,173443.5712772705
2019-12-31,169480.9709660772
2019-12-31,167765.52327813223
2020-01-01,198742.12266200283
2020-01-01,191042.44710136083
2020-01-01,213162.86072005128
2020-01-01,96047.16451983819
2020-01-01,231859.28192054763
2020-01-01,229304.21006962762
2020-01-02,182169.1302029099
2020-01-02,201394.0853885856
2020-01-02,186986.8675732761
2020-01-02,193467.04873622776
2020-01-02,240048.54935289593
2020-01-02,96924.28582884201
2020-01-03,207204.52074154856
2020-01-03,210826.42588016557
2020-01-03,179987.4125503352
2020-01-04,182898.0905118159
2020-01-04,175879.55257183762
2020-01-04,182280.58532204447
2020-01-05,142999.39781365637
2020-01-05,210891.64801587258
2020-01-06,241083.8768251214
2020-01-06,202956.41478073053
2020-01-06,171674.62281318786
2020-01-06,187144.47234200104
2020-01-06,190822.46309950005
2020-01-07,179648.3044557325
2020-01-07,217203.65276790314
2020-01-07,216205.20088750668
2020-01-08,176890.96412364682
2020-01-08,214501.62088895016
2020-01-09,230536.2532715453
2020-01-09,238051.16410459118
2020-01-10,257304.24046171925
2020-01-10,181960.14701113605
2020-01-11,256484.40852790407
2020-01-11,192915.87222982422
2020-01-11,188150.6908923897
2020-01-12,206541.44749755692
2020-01-13,188358.77331813975
2020-01-13,207980.88281293053
2020-01-13,173598.45624525397
2020-01-13,195224.94795873133
2020-01-13,225711.64468723358
2020-01-13,198858.7741713769
2020-01-14,202831.91573479766
2020-01-14,209505.17209434623
2020-01-14,223413.2325863532
2020-01-14,166895.50575621135
2020-01-15,211690.4810367487
2020-01-15,194637.21721516474
2020-01-15,203332.75790623677
2020-01-15,221199.00339524754
2020-01-15,176116.2669717631
2020-01-15,89873.5555855691
2020-01-16,161291.40080572388
2020-01-16,189016.82116472448
2020-01-17,226608.64688757632
2020-01-17,197588.25623053062
2020-01-17,173197.50208690428
2020-01-17,190286.42510849907
2020-01-17,170242.76593018754
2020-01-18,177496.27796537676
2020-01-18,207776.37820527426
2020-01-19,176522.53347387942
2020-01-19,222252.68610406603
2020-01-19,198577.5941833933
2020-01-20,201711.8940788905
2020-01-20,194432.5406478421
2020-01-20,215456.95677087447
2020-01-20,215663.19775554023
2020-01-20,206701.08703824342
2020-01-20,211295.78211815297
2020-01-21,195758.2066015915
2020-01-21,210844.06013818097
2020-01-21,193242.44449052386
2020-01-21,200044.63244324803
2020-01-21,194507.12501267405
2020-01-21,286283.44382042415
2020-01-22,186217.7640455642
2020-01-22,209353.8020771777
2020-01-22,226212.11825626926
2020-01-22,223422.03943339118
2020-01-22,174868.69328109128
2020-01-23,225784.06102813745
2020-01-23,193636.82996764142
2020-01-23,212014.66030291183
2020-01-23,181875.6933590558
2020-01-24,202839.5982774801
2020-01-24,206274.46365793815
2020-01-24,170307.90416160694
2020-01-25,212165.3433268838
2020-01-26,226918.7001567663
2020-01-26,196507.04108636745
2020-01-26,227203.36261656025
2020-01-26,196206.13013095185
2020-01-27,216991.69062093235
2020-01-27,155628.600680978
2020-01-27,248375.55558626927
2020-01-28,229909.16490485915
2020-01-28,194307.4899149264
2020-01-28,160558.21946712365
2020-01-28,205760.56736610978
2020-01-29,171121.48905852486
2020-01-29,208897.07075114976
2020-01-30,208231.31438328564
2020-01-30,181171.9366199595
2020-01-31,222419.34047228756
2020-01-31,216111.49405612348
2020-01-31,219516.46674577126
2020-01-31,200177.1540733779
2020-02-01,196689.51866172586
2020-02-01,244557.44544422274
2020-02-01,219592.57201728417
2020-02-01,197204.3971361466
2020-02-02,252040.78731948652
2020-02-03,266988.1504100502
2020-02-03,224175.03742041593
2020-02-04,268182.42309206584
2020-02-04,226826.294572227
2020-02-04,217390.88191667298
2020-02-04,212390.83091629046
2020-02-05,257741.64815985484
2020-02-05,209397.12237224457
2020-02-06,239705.38619949974
2020-02-06,213816.72329881584
2020-02-06,215793.86474851274
2020-02-07,245604.99387939135
2020-02-07,217399.26307421294
2020-02-07,216904.09241159415
2020-02-07,247656.09394349615
2020-02-07,256947.94586443246
2020-02-08,237893.79606568467
2020-02-08,211904.60448752102
2020-02-09,214787.8300140484
2020-02-09,226598.30527480075
2020-02-10,231418.60123851316
2020-02-10,205242.68179720457
2020-02-11,239460.75879159727
2020-02-11,226710.26659279197
2020-02-12,190685.8336272374
2020-02-12,206421.47035078538
2020-02-12,214917.42652696674
2020-02-12,223542.8462231789
2020-02-13,262785.57591007993
2020-02-13,114881.71306139628
2020-02-14,208184.5622020275
2020-02-14,229412.61608614327
2020-02-15,217958.24505092239
2020-02-15,231495.16479067082
2020-02-15,236611.3537407123
2020-02-16,249184.61294447875
2020-02-16,224514.27008659948
2020-02-17,257779.21055199666
2020-02-17,243160.45325072383
2020-02-18,210851.20910375623
2020-02-18,269197.1133149693
2020-02-19,231539.89026540195
2020-02-19,208297.50992055528
2020-02-19,258058.26102460845
2020-02-19,266555.5517039689
2020-02-19,224339.4947256088
2020-02-20,214926.99479248808
2020-02-20,221552.50085092676
2020-02-20,239294.634550354
2020-02-20,250557.13310061028
2020-02-21,236409.74661727148
2020-02-21,113517.2320847177
2020-02-21,254960.23540608856
2020-02-21,218743.27053896955
2020-02-22,368427.5801510072
2020-02-22,219238.7440329744
2020-02-22,233620.45916021787
2020-02-22,222728.74870419098
2020-02-23,223882.95634694377
2020-02-23,217452.2696507558
2020-02-23,125948.54031180695
2020-02-23,210341.4792378293
2020-02-24,210195.35494902584
2020-02-24,267419.87131690216
2020-02-24,244556.95129308663
2020-02-24,177297.72602613928
2020-02-26,213694.82521579193
2020-02-27,188760.21324875893
2020-02-27,205986.1861316949
2020-02-27,162229.7066753192
2020-02-27,222260.20844612116
2020-02-28,202161.16361677376
2020-02-29,226198.10513592878
2020-02-29,192497.5748223495
2020-02-29,226658.23706344079
2020-02-29,216701.67443759346
2020-03-01,273340.3294929938
2020-03-02,271528.40742413444
2020-03-02,259008.18224942757
2020-03-03,236768.99457599767
2020-03-03,283008.87809442775
2020-03-04,212240.5646324255
2020-03-05,215230.09759794868
2020-03-05,241625.60819144064
2020-03-05,288382.0323676443
2020-03-05,239254.49205182015
2020-03-06,239636.36532503628
2020-03-06,214463.06306698575
2020-03-06,262219.8618946295
2020-03-06,262364.795275809
2020-03-06,388624.16132583015
2020-03-06,230716.85673227467
2020-03-06,229167.1348217618
2020-03-07,217438.82518112252
2020-03-07,244978.7202244406
2020-03-07,221693.12360365188
2020-03-08,219752.94008423615
2020-03-08,234827.4558510084
2020-03-08,233518.1466855376
2020-03-08,232541.6996127828
2020-03-09,252630.16212602713
2020-03-09,244882.2262322275
2020-03-09,237538.14957899955
2020-03-09,246961.52875545155
2020-03-09,223470.72936712927
2020-03-10,245406.84266741548
2020-03-10,123156.6600230573
2020-03-10,213240.3330020723
2020-03-11,263215.14527662913
2020-03-11,225672.596084682
2020-03-12,245107.4661733506
2020-03-12,266589.5049999273
2020-03-12,261814.8053434993
2020-03-13,121993.96898029931
2020-03-13,236051.29013158055
2020-03-14,262251.5083607333
2020-03-14,256795.16974539432
2020-03-15,230933.9697883393
2020-03-15,227403.3972491881
2020-03-15,201854.16655530196
2020-03-15,246381.90702289366
2020-03-16,241647.31528885395
2020-03-17,266025.0976820728
2020-03-17,250482.37205882926
2020-03-17,269985.85407267575
2020-03-17,229353.9856308985
2020-03-17,266064.2768085743
2020-03-18,232722.94260712882
2020-03-18,258853.19142506737
2020-03-19,214126.10233860806
2020-03-19,248003.9761765457
2020-03-19,203607.51136030373
2020-03-20,237958.52047038684
2020-03-20,252108.3500667802
2020-03-20,232881.8991646
2020-03-20,222292.51761410257
2020-03-20,260223.6395751406
2020-03-20,241232.01439228345
2020-03-21,233509.8572486085
2020-03-21,244139.18861230745
2020-03-21,296034.6530281337
2020-03-22,266371.3271848528
2020-03-22,266552.74355297873
2020-03-22,252012.1965690692
2020-03-23,246630.97564076487
2020-03-23,195379.6244226136
2020-03-23,229721.66325995928
2020-03-23,233689.78192517243
2020-03-23,205803.42890827125
2020-03-23,220152.95438491326
2020-03-23,203684.54077076924
2020-03-24,242534.79347527446
2020-03-24,259676.58960619825
2020-03-24,265436.7605617085
2020-03-25,251596.95943080675
2020-03-27,224033.34336525053
2020-03-27,204659.96701882273
2020-03-27,208163.89620119188
2020-03-28,217921.61864413196
2020-03-29,112762.03811425422
2020-03-29,240106.30022939018
2020-03-30,223017.98582668256
2020-03-31,250080.78806258715
2020-03-31,238655.80013323246
2020-03-31,243512.18442404244
2020-04-01,272805.0110534241
2020-04-02,226395.3653159926
2020-04-02,258374.09156584737
2020-04-03,249720.53543047854
2020-04-03,243330.2743806061
2020-04-03,267705.12641731923
2020-04-03,267580.28309114015
2020-04-04,231070.18408023144
2020-04-04,246356.78832284152
2020-04-04,255624.2336516813
2020-04-05,244539.8650395483
2020-04-05,261700.42664575597
2020-04-05,255623.84035820552
2020-04-05,286651.2248071203
2020-04-06,219394.41728140425
2020-04-06,371326.92030757805
2020-04-07,231829.94976975617
2020-04-07,262082.1491087809
2020-04-08,217656.5621990891
2020-04-08,256926.25420449773
2020-04-08,237399.03137303318
2020-04-09,235316.7626775797
2020-04-10,221070.03592918627
2020-04-10,240698.4810759799
2020-04-11,271690.01060581853
2020-04-11,124748.11316470521
2020-04-11,262553.6083574895
2020-04-11,283292.8364393255
2020-04-12,255275.11169645152
2020-04-12,238824.00855875318
2020-04-12,259345.0443036558
2020-04-12,239114.07707371417
2020-04-12,239911.54633405662
2020-04-12,219602.1440076203
2020-04-13,268525.14982168784
2020-04-13,242279.94848701122
2020-04-13,253641.96491631723
2020-04-13,229280.76142786723
2020-04-14,258718.95259430943
2020-04-15,234761.17523729833
2020-04-15,247165.82556596352
2020-04-15,267556.52062478254
2020-04-15,265815.18624465057
2020-04-16,249559.3985496612
2020-04-16,214637.37934586563
2020-04-16,309856.21140121284
2020-04-16,284917.1794054627
2020-04-17,264453.496497766
2020-04-18,234935.9243681806
2020-04-18,247728.1567659607
2020-04-18,239131.59140446965
2020-04-18,275277.11878192774
2020-04-18,255250.05781703666
2020-04-19,234316.72283280335
2020-04-19,240584.89801750437
2020-04-20,272423.7628513981
2020-04-21,282001.9569364096
2020-04-21,280566.6312697249
2020-04-21,265140.64130107954
2020-04-21,244947.50262394728
2020-04-22,185169.7234934176
2020-04-22,255943.20047616443
2020-04-22,249963.424823118
2020-04-23,252799.64192642708
2020-04-23,251077.94694066411
2020-04-23,223474.75676101685
2020-04-24,261148.17113702372
2020-04-24,262644.326280637
2020-04-24,263646.7756411932
2020-04-24,268931.54007146775
2020-04-24,262081.03289843246
2020-04-24,241799.41176922177
2020-04-25,248583.2630416782
2020-04-25,251822.49734506753
2020-04-25,252153.98898213237
2020-04-25,269964.3531194346
2020-04-26,262873.3750604498
2020-04-26,291546.86879139906
2020-04-26,294129.37959769345
2020-04-26,251592.9916522785
2020-04-26,173266.8890308126
2020-04-26,274736.64932254533
2020-04-26,239192.47322025892
2020-04-26,233970.32156337987
2020-04-26,242031.09450021267
2020-04-27,241067.13906370787
2020-04-27,262245.39620210783
2020-04-27,218811.2844174755
2020-04-28,228445.58508416798
2020-04-28,256863.17108394834
2020-04-29,262458.88060826616
2020-04-29,262830.8328987202
2020-04-29,234259.27442133403
2020-04-30,230434.6870146752
2020-04-30,239867.30332424163
2020-05-01,248098.72523491646
2020-05-01,273010.8175746729
2020-05-01,202352.52647380694
2020-05-01,238886.6950500546
2020-05-01,216647.70136871788
2020-05-02,210256.41664215215
2020-05-02,262640.4030961183
2020-05-02,254193.76167920872
2020-05-02,252289.9405081672
2020-05-03,261721.78698384183
2020-05-03,233706.89225389922
2020-05-03,234648.5198625514
2020-05-04,287015.8825236734
2020-05-04,238369.84910403047
2020-05-04,258003.91245030376
2020-05-04,243428.90100848826
2020-05-04,206336.09958765365
2020-05-05,202408.6901131966
2020-05-05,231721.58579042385
2020-05-05,264423.2952226217
2020-05-06,259067.10332194204
2020-05-07,261582.8134737026
2020-05-07,223560.34661049565
2020-05-07,275618.71999166824
2020-05-08,224003.40418549426
2020-05-08,247557.75816262132
2020-05-08,243094.22439106723
2020-05-08,239823.7937829302
2020-05-08,270073.1129551341
2020-05-08,229199.05978590273
2020-05-08,216309.16507498338
2020-05-09,243701.17991335032
2020-05-09,235304.73550349142
2020-05-09,155424.46428543743
2020-05-10,128415.70985901072
2020-05-10,235114.45868484947
2020-05-11,222179.03880548023
2020-05-11,205695.50197784626
2020-05-11,222796.8884744733
2020-05-11,245600.1056244046
2020-05-11,135923.92161055867
2020-05-12,265735.05303698033
2020-05-12,247883.16682214953
2020-05-13,236837.91687517226
2020-05-13,248677.51731746504
2020-05-13,232928.51023953044
2020-05-13,277668.55010449945
2020-05-14,239517.46656372034
2020-05-15,241574.51302428741
2020-05-15,198984.8216888086
2020-05-15,239392.57325876667
2020-05-16,260030.95294852077
2020-05-16,221946.81864845104
2020-05-16,228286.8634993657
2020-05-16,259155.49054389526
2020-05-16,213768.1257188609
2020-05-16,264457.2903400603
2020-05-16,232658.39238575991
2020-05-16,235529.9057793979
2020-05-17,220823.70208671008
2020-05-17,250862.1953977796
2020-05-17,292498.70988980954
2020-05-18,258931.21497843458
2020-05-18,226015.56495041124
2020-05-18,266013.6818990515
2020-05-18,236967.67927053696
2020-05-18,270790.96981777315
2020-05-19,259434.7982325092
2020-05-19,184438.43887978728
2020-05-19,223219.6775301214
2020-05-19,262188.97464592976
2020-05-19,246334.4156321223
2020-05-19,222826.15123506493
2020-05-20,230629.4798793457
2020-05-20,205176.53778743435
2020-05-20,241533.80443869403
2020-05-20,287515.06470953726
2020-05-20,259399.93800386845
2020-05-21,287109.61021299043
2020-05-21,260949.21198502154
2020-05-21,263850.85705627577
2020-05-21,282782.84394412243
2020-05-22,250846.5353760665
2020-05-22,239556.72375908436
2020-05-22,263954.4205216622
2020-05-23,272378.0749316596
2020-05-23,233701.97733497777
2020-05-23,228869.88854242137
2020-05-23,246078.39083783954
2020-05-25,259931.2475278552
2020-05-25,259263.09116245317
2020-05-25,214817.91818546996
2020-05-25,281533.3915304884
2020-05-25,230477.97160128495
2020-05-25,237999.97025145037
2020-05-25,225248.18298946554
2020-05-25,297267.8469079637
2020-05-26,248142.6835949813
2020-05-26,226281.76857559066
2020-05-27,260579.74118847086
2020-05-27,258683.9857754226
2020-05-27,239546.72971762426
2020-05-27,260113.4044448896
2020-05-29,226795.43097260466
2020-05-30,233442.9046902369
2020-05-30,203096.9370979007
2020-05-30,216822.2485048307
2020-05-30,279453.88630263566
2020-05-30,276129.84274366824
2020-05-30,244617.0431622012
2020-05-30,276559.8991330187
2020-05-31,240099.78045705587
2020-05-31,238433.06413786378
2020-05-31,244431.48315853308
2020-05-31,240802.83828275063
2020-06-01,220696.0735287964
2020-06-01,247867.96214299105
2020-06-01,228002.71307912405
2020-06-01,239249.6352886761
2020-06-01,245627.61050554662
2020-06-02,232763.71591309467
2020-06-03,205594.57348183522
2020-06-03,197942.68222071923
2020-06-03,227975.6126961461
2020-06-03,221574.8739035013
2020-06-03,226747.82857840243
2020-06-04,224678.9192150283
2020-06-05,276671.47320333135
2020-06-05,198395.47488717324
2020-06-06,185201.0746035775
2020-06-07,231647.5366703922
2020-06-07,217471.5489082361
2020-06-07,231321.35739459904
2020-06-07,236677.66044568003
2020-06-08,250682.09390357794
2020-06-08,194855.48359232122
2020-06-08,213865.64204285675
2020-06-09,233575.22517761527
2020-06-10,240409.27191374454
2020-06-10,268868.9910057677
2020-06-10,244114.07942227734
2020-06-11,223864.22808227447
2020-06-11,207191.28494114676
2020-06-12,213714.20294561962
2020-06-12,213145.94354085787
2020-06-13,238104.6725702752
2020-06-14,230139.9489117166
2020-06-14,198527.00858315642
2020-06-14,216281.97061819135
2020-06-15,242550.9510690284
2020-06-15,348049.87064922176
2020-06-16,236372.8923202554
2020-06-16,232658.43420114525
2020-06-16,257528.6146921772
2020-06-17,229720.8612764874
2020-06-17,217279.54404258603
2020-06-17,310027.3487659932
2020-06-18,229992.18916419425
2020-06-18,176185.91970449832
2020-06-18,221314.21996334576
2020-06-18,110441.60140078656
2020-06-18,197710.58292765438
2020-06-19,206434.6832268801
2020-06-19,241193.15060296483
2020-06-19,229614.23498149926
2020-06-19,227035.76667414655
2020-06-19,346690.42601796065
2020-06-19,226852.55175897846
2020-06-20,249857.2512571663
2020-06-20,227468.58363407297
2020-06-20,195835.737723625
2020-06-21,257602.5992974882
2020-06-21,232406.8053465769
2020-06-21,213214.92538409863
2020-06-21,199931.96563409962
2020-06-21,232918.28441916092
2020-06-22,222656.55990051248
2020-06-22,256482.93572064818
2020-06-23,218081.85438666344
2020-06-23,208252.38420635066
2020-06-24,242915.92436471858
2020-06-24,243505.63785433662
2020-06-24,228373.0273522039
2020-06-24,238527.14095349816
2020-06-25,224246.25758515525
2020-06-25,229677.30202018493
2020-06-25,248299.81765127846
2020-06-26,237506.36668043007
2020-06-26,221614.5112333475
2020-06-27,252047.250918523
2020-06-28,177702.89254416976
2020-06-28,266041.4662284387
2020-06-28,190880.8181021853
2020-06-28,212458.1435045541
2020-06-28,224181.64929609862
2020-06-29,222070.38658543676
2020-06-29,245128.2208005311
2020-06-29,203843.2676277953
2020-06-30,230215.33634966126
2020-06-30,213435.75803560493
2020-06-30,230902.81958674834
2020-06-30,223704.55480404248
2020-07-01,201858.71305365957
2020-07-02,189001.5033507131
2020-07-02,189798.72099807835
2020-07-02,205745.45028054854
2020-07-03,218874.3101151209
2020-07-03,188034.41331604304
2020-07-03,182624.6491085418
2020-07-03,212269.20331343674
2020-07-04,199349.92213884622
2020-07-04,216609.96267971903
2020-07-05,181884.05573257705
2020-07-05,164411.22149153138
2020-07-06,189339.91836347332
2020-07-06,184672.94781469967
2020-07-07,198424.231998394
2020-07-07,187263.0957145922
2020-07-07,214820.339026729
2020-07-07,194236.99475154968
2020-07-08,203009.489975478
2020-07-08,203152.69116881888
2020-07-08,203899.10184824374
2020-07-08,199517.41779090054
2020-07-08,210212.01380820628
2020-07-09,184086.89732348383
2020-07-09,227988.35853307767
2020-07-10,195269.2523326293
2020-07-10,173769.01724202637
2020-07-11,203761.46713983547
2020-07-11,182976.3903510503
2020-07-11,213306.6906901775
2020-07-11,244192.11152084754
2020-07-13,184268.558168843
2020-07-13,206647.4466644797
2020-07-13,164889.88822590746
2020-07-15,209078.10458882694
2020-07-15,182285.7240040062
2020-07-16,187503.30763131037
2020-07-16,177974.27020320343
2020-07-17,214643.02452109472
2020-07-18,220146.08714946525
2020-07-18,200467.70429317016
2020-07-18,182711.4658932856
2020-07-18,231790.46072207726
2020-07-19,184991.79744490687
2020-07-19,156759.35400145123
2020-07-19,209167.78019914136
2020-07-19,177904.50652716967
2020-07-19,219772.1758699835
2020-07-20,192377.24606653163
2020-07-21,212074.26481088393
2020-07-21,228030.00693104317
2020-07-21,175822.82270758555
2020-07-21,188681.2573821519
2020-07-23,198486.57854685874
2020-07-23,230751.02638068688
2020-07-23,186832.3456411911
2020-07-23,188109.92608101986
2020-07-23,209562.81151111616
2020-07-23,188455.42548578858
2020-07-24,203050.51765795232
2020-07-24,168969.25158063747
2020-07-24,244286.59885113192
2020-07-24,173045.81539381194
2020-07-24,193564.94592019584
2020-07-25,199350.3792831581
2020-07-26,238253.7626871359
2020-07-26,173503.0843813452
2020-07-26,239674.082709575
2020-07-26,215143.53642204046
2020-07-26,208341.9064884649
2020-07-27,180307.3262596409
2020-07-28,211422.8248407615
2020-07-28,185530.267551604
2020-07-28,225333.22506396825
2020-07-28,180578.75941784534
2020-07-29,197736.83011087833
2020-07-29,188894.53823973658
2020-07-30,180249.5407514601
2020-07-31,214826.3963381583
2020-07-31,210709.17494819267
2020-07-31,224180.20397801994
2020-08-01,139402.49783583666
2020-08-01,196283.41404682086
2020-08-01,225108.97810713787
2020-08-02,165967.17821646106
2020-08-02,212902.97224217938
2020-08-02,169736.77455880347
2020-08-02,147551.80524877386
2020-08-02,168887.3511518641
2020-08-02,195964.0793535055
2020-08-04,158236.47035336937
2020-08-04,162993.22681987027
2020-08-04,186870.78864586382
2020-08-05,175061.20233477146
